0.0411	0.720667	-0.0197512	0.998828
0.0412	0.720662	-0.0197992	0.998822
0.0413	0.720657	-0.0198471	0.998816
0.0414	0.720652	-0.0198951	0.998811
0.0415	0.720647	-0.019943	0.998805
0.0416	0.720642	-0.0199909	0.998799
0.0417	0.720637	-0.0200389	0.998793
0.0418	0.720632	-0.0200868	0.998788
0.0419	0.720627	-0.0201348	0.998782
0.042	0.720622	-0.0201827	0.998776
0.0421	0.720617	-0.0202306	0.99877
0.0422	0.720612	-0.0202786	0.998764
0.0423	0.720607	-0.0203265	0.998758
0.0424	0.720602	-0.0203744	0.998753
0.0425	0.720597	-0.0204224	0.998747
0.0426	0.720591	-0.0204703	0.998741
0.0427	0.720586	-0.0205182	0.998735
0.0428	0.720581	-0.0205662	0.998729
0.0429	0.720576	-0.0206141	0.998723
0.043	0.720571	-0.020662	0.998717
0.0431	0.720566	-0.02071	0.998711
0.0432	0.72056	-0.0207579	0.998705
0.0433	0.720555	-0.0208058	0.998699
0.0434	0.72055	-0.0208537	0.998693
0.0435	0.720545	-0.0209017	0.998687
0.0436	0.72054	-0.0209496	0.998681
0.0437	0.720534	-0.0209975	0.998675
0.0438	0.720529	-0.0210454	0.998669
0.0439	0.720524	-0.0210933	0.998663
0.044	0.720518	-0.0211413	0.998657
0.0441	0.720513	-0.0211892	0.998651
0.0442	0.720508	-0.0212371	0.998644
0.0443	0.720502	-0.021285	0.998638
0.0444	0.720497	-0.0213329	0.998632
0.0445	0.720492	-0.0213808	0.998626
0.0446	0.720486	-0.0214288	0.99862
0.0447	0.720481	-0.0214767	0.998614
0.0448	0.720476	-0.0215246	0.998607
0.0449	0.72047	-0.0215725	0.998601
0.045	0.720465	-0.0216204	0.998595
0.0451	0.720459	-0.0216683	0.998589
0.0452	0.720454	-0.0217162	0.998582
0.0453	0.720449	-0.0217641	0.998576
0.0454	0.720443	-0.0218121	0.99857
0.0455	0.720438	-0.02186	0.998564
0.0456	0.720432	-0.0219079	0.998557
0.0457	0.720427	-0.0219558	0.998551
0.0458	0.720421	-0.0220037	0.998545
0.0459	0.720416	-0.0220516	0.998538
0.046	0.72041	-0.0220995	0.998532
0.0461	0.720405	-0.0221474	0.998526
0.0462	0.720399	-0.0221953	0.998519
0.0463	0.720393	-0.0222432	0.998513
0.0464	0.720388	-0.0222911	0.998506
0.0465	0.720382	-0.022339	0.9985
0.0466	0.720377	-0.0223869	0.998493
0.0467	0.720371	-0.0224348	0.998487
0.0468	0.720365	-0.0224827	0.99848
0.0469	0.72036	-0.0225306	0.998474
0.047	0.720354	-0.0225784	0.998467
0.0471	0.720348	-0.0226263	0.998461
0.0472	0.720343	-0.0226742	0.998454
0.0473	0.720337	-0.0227221	0.998448
0.0474	0.720331	-0.02277	0.998441
0.0475	0.720326	-0.0228179	0.998435
0.0476	0.72032	-0.0228658	0.998428
0.0477	0.720314	-0.0229137	0.998422
0.0478	0.720308	-0.0229616	0.998415
0.0479	0.720303	-0.0230094	0.998408
0.048	0.720297	-0.0230573	0.998402
0.0481	0.720291	-0.0231052	0.998395
0.0482	0.720285	-0.0231531	0.998388
0.0483	0.72028	-0.023201	0.998382
0.0484	0.720274	-0.0232488	0.998375
0.0485	0.720268	-0.0232967	0.998368
0.0486	0.720262	-0.0233446	0.998361
0.0487	0.720256	-0.0233925	0.998355
0.0488	0.72025	-0.0234404	0.998348
0.0489	0.720244	-0.0234882	0.998341
0.049	0.720239	-0.0235361	0.998334
0.0491	0.720233	-0.023584	0.998328
0.0492	0.720227	-0.0236318	0.998321
0.0493	0.720221	-0.0236797	0.998314
0.0494	0.720215	-0.0237276	0.998307
0.0495	0.720209	-0.0237755	0.9983
0.0496	0.720203	-0.0238233	0.998293
0.0497	0.720197	-0.0238712	0.998287
0.0498	0.720191	-0.0239191	0.99828
0.0499	0.720185	-0.0239669	0.998273
0.0501	0.720173	-0.0240626	0.998259
0.0502	0.720167	-0.0241105	0.998252
0.0503	0.720161	-0.0241584	0.998245
0.0504	0.720155	-0.0242062	0.998238
0.0505	0.720149	-0.0242541	0.998231
0.0506	0.720143	-0.0243019	0.998224
0.0507	0.720137	-0.0243498	0.998217
0.0508	0.720131	-0.0243977	0.99821
0.0509	0.720124	-0.0244455	0.998203
0.051	0.720118	-0.0244934	0.998196
0.0511	0.720112	-0.0245412	0.998189
0.0512	0.720106	-0.0245891	0.998182
0.0513	0.7201	-0.0246369	0.998175
0.0514	0.720094	-0.0246848	0.998167
0.0515	0.720087	-0.0247326	0.99816
0.0516	0.720081	-0.0247805	0.998153
0.0517	0.720075	-0.0248283	0.998146
0.0518	0.720069	-0.0248762	0.998139
0.0519	0.720063	-0.024924	0.998132
